ID;Name;Parent
C01AA01;Acetyldigitoxin;C01AA
A03AB21;Fenpiverinium;A03AB
C07AA23;Penbutolol;C07AA
G02CB05;Metergoline;G02CB
C01BD06;Tedisamil;C01BD
G03XC05;Ospemifene;G03XC
N05AA07;Chlorproethazine;N05AA
J01DI04;Cefiderocol;J01DI
R06AX08;Pyrrobutamine;R06AX
J01XX01;Fosfomycin;J01XX
N07AA03;Distigmine;N07AA
J06BB07;Vaccinia immunoglobulin;J06BB
N07BC04;Lofexidine;N07BC
N05AL06;Veralipride;N05AL
A10BC01;Glymidine;A10BC
R03BA08;Ciclesonide;R03BA
R03DX11;Tezepelumab;R03DX
V09BA03;Technetium (99mtc) pyrophosphate;V09BA
G01AC02;Clioquinol;G01AC
C02LL01;Pargyline and diuretics;C02LL
J01GB12;Arbekacin;J01GB
R03DA06;Etamiphylline;R03DA
L04AC16;Guselkumab;L04AC
A01AB10;Natamycin;A01AB
G01AX01;Clodantoin;G01AX
J01GA02;Streptoduocin;J01GA
D01AE17;Dimazole;D01AE
D09AA08;Aluminium chlorohydrate;D09AA
L03AB12;Albinterferon alfa-2b;L03AB
N05AB08;Thioproperazine;N05AB
R01AA15;Indanazoline;R01AA
M09AB03;Bromelains;M09AB
G04BD05;Terodiline;G04BD
A10BX06;Benfluorex;A10BX
L01XH02;Romidepsin;L01XH
A10BD16;Metformin and canagliflozin;A10BD
J01EC20;Intermediate-acting sulfonamide combinations;J01EC
D08AG02;Povidone-iodine;D08AG
R06AC05;Methapyrilene;R06AC
A03DA02;Pitofenone and analgesics;A03DA
D01AC09;Sulconazole;D01AC
J01CA51;Ampicillin, combinations;J01CA
S03AA06;Gentamicin;S03AA
D04AA34;Chlorphenoxamine;D04AA
M09AX12;Viltolarsen;M09AX
D03AX04;Calcium pantothenate;D03AX
D04AB05;Quinisocaine;D04AB
N05AL02;Sultopride;N05AL
C01CE04;Bucladesine;C01CE
R01AD02;Prednisolone;R01AD
M02AA24;Nifenazone;M02AA
V04CE02;Sulfobromophthalein;V04CE
V04CD04;Corticorelin;V04CD
N04AA03;Metixene;N04AA
J06BB09;Cytomegalovirus immunoglobulin;J06BB
S01GX12;Cetirizine;S01GX
H03BA03;Benzylthiouracil;H03BA
C01BB04;Aprindine;C01BB
C02KD01;Ketanserin;C02KD
C09BA12;Delapril and diuretics;C09BA
N04AA09;Phenglutarimide;N04AA
S02AA05;Clioquinol;S02AA
G04BE52;Papaverine, combinations;G04BE
M03BA01;Phenprobamate;M03BA
L04AA56;Deucravacitinib;L04AA
R07AB02;Nikethamide;R07AB
G04BE11;Udenafil;G04BE
R05CB07;Sobrerol;R05CB
S01AA05;Tyrothricin;S01AA
P01CX04;Miltefosine;P01CX
C01BC08;Encainide;C01BC
R01BA03;Phenylephrine;R01BA
L01XX07;Lonidamine;L01XX
C07BA02;Oxprenolol and thiazides;C07BA
J05AP52;Dasabuvir, ombitasvir, paritaprevir and ritonavir;J05AP
V09AX03;Iodine (124i) 2beta-carbomethoxy-3beta-(4 iodophenyl)-tropane;V09AX
A10AD30;Insulins and analogs for injection, intermediate-acting combined with fast-acting- combinations;A10AD
L04AC22;Spesolimab;L04AC
B05XX02;Trometamol;B05XX
R03CC06;Isoetarine;R03CC
L01EA01;Imatinib;L01EA
C01DX08;Heptaminol;C01DX
H05BA04;Elcatonin;H05BA
M02AA29;Esflurbiprofen;M02AA
V03AF10;Sodium levofolinate;V03AF
D07AC11;Amcinonide;D07AC
C02LG03;Picodralazine and diuretics;C02LG
R06AB01;Brompheniramine;R06AB
C01CA19;Fenoldopam;C01CA
L03AX21;Elapegademase;L03AX
B03AB01;Ferric sodium citrate;B03AB
D07AA03;Prednisolone;D07AA
R02AD03;Cocaine;R02AD
P01BD01;Pyrimethamine;P01BD
R03AL05;Formoterol and aclidinium bromide;R03AL
B02BC03;Tetragalacturonic acid hydroxymethylester;B02BC
P02BX01;Bithionol;P02BX
G01AF14;Propenidazole;G01AF
V09GA06;Technetium (99mtc) stannous agent labelled cells;V09GA
C03BA10;Xipamide;C03BA
R03AC14;Clenbuterol;R03AC
G04BX11;Collagen;G04BX
S01XA18;Ciclosporin;S01XA
R05CA03;Guaifenesin;R05CA
J04AM08;Isoniazid, sulfamethoxazole, trimethoprim and pyridoxine;J04AM
V04CX08;Carbon monoxide;V04CX
L01XX27;Arsenic trioxide;L01XX
G03FA07;Lynestrenol and estrogen;G03FA
C10AD03;Nicofuranose;C10AD
V09CA02;Technetium (99mtc) succimer;V09CA
A02AC10;Calcium antacid compound combinations;A02AC
R06AA59;Doxylamine, combinations;R06AA
R02AA06;Cetylpyridinium;R02AA
L02BG05;Vorozole;L02BG
V04CG05;Methylthioninium chloride;V04CG
L01ED03;Alectinib;L01ED
P01CA02;Benznidazole;P01CA
B01AB11;Sulodexide;B01AB
A10BJ01;Exenatide;A10BJ
V04CH03;Phenolsulfonphthalein;V04CH
S01LA02;Anecortave;S01LA
D01AA07;Pyrrolnitrin;D01AA
A07AA51;Neomycin, combinations;A07AA
S01AA16;Rifamycin;S01AA
C02CC02;Guanethidine;C02CC
J01RA11;Ciprofloxacin and tinidazole;J01RA
G01AA11;Pentamycin;G01AA
C10BA04;Simvastatin and fenofibrate;C10BA
N02AJ07;Codeine and acetylsalicylic acid;N02AJ
D08AJ04;Cetrimide;D08AJ
V09IA09;Technetium (99mtc) tilmanocept;V09IA
H01AC02;Somatrem;H01AC
A10BK05;Ipragliflozin;A10BK
A12CB03;Zinc protein complex;A12CB
S01LA08;Bevacizumab;S01LA
N02BB05;Nifenazone;N02BB
G03DA01;Gestonorone;G03DA
H01CB05;Pasireotide;H01CB
P03BX02;Dimethylphthalate;P03BX
S01EE51;Latanoprost and netarsudil;S01EE
P03AA54;Disulfiram, combinations;P03AA
G03DB05;Demegestone;G03DB
B02BX03;Batroxobin;B02BX
S01HA04;Proxymetacaine;S01HA
P02CA03;Albendazole;P02CA
V08CA07;Ferric ammonium citrate;V08CA
B02BD13;Coagulation factor x;B02BD
D04AA12;Tolpropamine;D04AA
C01AA02;Acetyldigoxin;C01AA
R06AX03;Thenalidine;R06AX
C04AE04;Dihydroergocristine;C04AE
L01EX19;Ripretinib;L01EX
R02AA11;Chlorquinaldol;R02AA
V09DB05;Technetium (99mtc) sulfur colloid;V09DB
D09AA03;Nitrofural;D09AA
R02AA17;Cetrimonium;R02AA
S01AB04;Sulfacetamide;S01AB
N07BC05;Levomethadone;N07BC
N05AL07;Levosulpiride;N05AL
N05BA17;Fludiazepam;N05BA
A10BX01;Guar gum;A10BX
N02CC08;Lasmiditan;N02CC
D05AX04;Tacalcitol;D05AX
N06DX30;Other anti-dementia drug combinations in atc;N06DX
G02CB06;Terguride;G02CB
P02CC01;Pyrantel;P02CC
D07CB03;Fluorometholone and antibiotics;D07CB
C03CA04;Torasemide;C03CA
A10BD11;Metformin and linagliptin;A10BD
G02CX03;Agni casti fructus;G02CX
D01AE18;Tolnaftate;D01AE
B01AX04;Dermatan sulfate;B01AX
C01CA08;Oxedrine;C01CA
V04CK01;Secretin;V04CK
L03AX10;Immunocyanin;L03AX
M03BX09;Eperisone;M03BX
N02AJ18;Oxycodone and acetylsalicylic acid;N02AJ
L04AA40;Cladribine;L04AA
L01EB06;Olmutinib;L01EB
V08DA06;Perflubutane, phospholipid microspheres;V08DA
G01AX02;Inosine;G01AX
V01AA04;Mold fungus and yeast fungus allergenic extracts;V01AA
J01EA02;Brodimoprim;J01EA
L01XH03;Panobinostat;L01XH
D07XC03;Mometasone;D07XC
H02AB13;Deflazacort;H02AB
C01DA63;Eritrityl tetranitrate, combinations;C01DA
N05CM08;Ethchlorvynol;N05CM
S01ED52;Betaxolol, combinations;S01ED
R05DA08;Pholcodine;R05DA
C04AX26;Cetiedil;C04AX
M09AX07;Nusinersen;M09AX
C02CA03;Trimazosin;C02CA
G03EA03;Prasterone and estrogen;G03EA
J01AA09;Rolitetracycline;J01AA
C02AA02;Reserpine;C02AA
A10BD02;Metformin and sulfonylureas;A10BD
V09DA01;Technetium (99mtc) disofenin;V09DA
D06AX05;Bacitracin;D06AX
D08AG01;Iodine/octylphenoxypolyglycolether;D08AG
C05AX05;Tribenoside;C05AX
M01AC04;Droxicam;M01AC
R01AX02;Retinol;R01AX
M03AC06;Pipecuronium bromide;M03AC
A12CC02;Magnesium sulfate;A12CC
S01GA56;Oxedrine, combinations;S01GA
V09CX04;Chromium (51cr) edetate;V09CX
H01CC04;Linzagolix;H01CC
D04AB06;Tetracaine;D04AB
V04CC04;Ceruletide;V04CC
J01DD63;Ceftriaxone and beta-lactamase inhibitor;J01DD
M01CC02;Bucillamine;M01CC
D08AK03;Mercuric chloride;D08AK
C03CC01;Etacrynic acid;C03CC
G04BX01;Magnesium hydroxide;G04BX
B02BX07;Lusutrombopag;B02BX
G03DC04;Ethisterone;G03DC
A10BD22;Metformin and evogliptin;A10BD
V08AC03;Ioglycamic acid;V08AC
L03AA14;Lipegfilgrastim;L03AA
N02AA02;Opium;N02AA
M02AB01;Capsaicin;M02AB
C01BA04;Sparteine;C01BA
C02CC01;Betanidine;C02CC
J01DC12;Cefminox;J01DC
R05CA07;Antimony pentasulfide;R05CA
R01AC08;Olopatadine;R01AC
B05XA10;Magnesium phosphate;B05XA
D07BC03;Fluocortolone and antiseptics;D07BC
A16AB01;Alglucerase;A16AB
J01FA05;Oleandomycin;J01FA
A10AC30;Insulins and analogs for injection, intermediate-acting combinations;A10AC
L01XK04;Talazoparib;L01XK
L02BX03;Abiraterone;L02BX
P02CB02;Diethylcarbamazine;P02CB
N06AA14;Melitracen;N06AA
N02BB73;Aminophenazone, combinations with psycholeptics;N02BB
A06AC53;Sterculia, combinations;A06AC
N02AA08;Dihydrocodeine;N02AA
J01CA10;Mezlocillin;J01CA
D01AC19;Efinaconazole;D01AC
A16AX10;Eliglustat;A16AX
V03AE10;Sodium zirconium cyclosilicate;V03AE
N06BX09;Linopirdine;N06BX
C08EA01;Fendiline;C08EA
R03AC09;Tretoquinol;R03AC
R06AA01;Bromazine;R06AA
R05CB08;Domiodol;R05CB
C09BA13;Moexipril and diuretics;C09BA
L01EE02;Cobimetinib;L01EE
B01AC10;Indobufen;B01AC
P01AR03;Glycobiarsol;P01AR
S01BC07;Bendazac;S01BC
V09XX03;Selenium (75se) norcholesterol;V09XX
D11AX09;Oxaceprol;D11AX
M01AX04;Azapropazone;M01AX
G03DB03;Medrogestone;G03DB
L01FF05;Atezolizumab;L01FF
V04CH04;Alsactide;V04CH
P01CA03;Fexinidazole;P01CA
N05BB02;Captodiame;N05BB
L01CE01;Topotecan;L01CE
L01ED04;Brigatinib;L01ED
V09CA03;Technetium (99mtc) mertiatide;V09CA
C04AC01;Nicotinic acid;C04AC
D01AA02;Natamycin;D01AA
S01AE07;Moxifloxacin;S01AE
V09IA04;Technetium (99mtc) votumumab;V09IA
C01DA07;Propatylnitrate;C01DA
C10BA05;Atorvastatin and ezetimibe;C10BA
H05AA01;Parathyroid gland extract;H05AA
C01CA25;Amezinium metilsulfate;C01CA
C02CC03;Guanoxan;C02CC
J05AC03;Tromantadine;J05AC
R05CA09;Guaiacolsulfonate;R05CA
N02CD07;Atogepant;N02CD
G03FB12;Nomegestrol and estrogen;G03FB
N06BA08;Fenozolone;N06BA
N06BX15;Pipradrol;N06BX
G01AX66;Octenidine, combinations;G01AX
C10BX18;Atorvastatin, amlodipine and ramipril;C10BX
D01AC15;Fluconazole;D01AC
G03FA02;Hydroxyprogesterone and estrogen;G03FA
N02CA51;Dihydroergotamine, combinations;N02CA
R01AB01;Phenylephrine;R01AB
V01AA20;Various allergen extracts;V01AA
V04CX03;Methacholine;V04CX
R03CA02;Ephedrine;R03CA
S01AE02;Norfloxacin;S01AE
D04AA13;Dimetindene;D04AA
S01XA19;Limbal stem cells, autologous;S01XA
C05CX02;Naftazone;C05CX
L01EJ02;Fedratinib;L01EJ
N01BB05;Butanilicaine;N01BB
R03AL06;Olodaterol and tiotropium bromide;R03AL
L01DB08;Pirarubicin;L01DB
L01FX18;Amivantamab;L01FX
A03AA09;Difemerine;A03AA
R03AC15;Reproterol;R03AC
G04BX12;Phenyl salicylate;G04BX
L01XK01;Olaparib;L01XK
C10AD04;Aluminium nicotinate;C10AD
B01AF02;Apixaban;B01AF
V03AX02;Nalfurafine;V03AX
C03AH01;Chlorothiazide, combinations;C03AH
R02AA01;Ambazone;R02AA
V04CX09;Patent blue;V04CX
S01GA52;Tetryzoline, combinations;S01GA
P01AX10;Fumagillin;P01AX
G03FA08;Megestrol and estrogen;G03FA
N06DA05;Ipidacrine;N06DA
A07AA06;Paromomycin;A07AA
N05BA07;Adinazolam;N05BA
D01AE19;Tolciclate;D01AE
R01AA11;Tuaminoheptane;R01AA
D07CB04;Dexamethasone and antibiotics;D07CB
D05AX05;Tazarotene;D05AX
M03BX04;Tolperisone;M03BX
D10AF52;Erythromycin, combinations;D10AF
G02CX04;Cimicifugae rhizoma;G02CX
M01AX26;Avocado and soyabean oil, unsaponifiables;M01AX
S01AX08;Hexamidine;S01AX
A10BB31;Acetohexamide;A10BB
C04AX21;Naftidrofuryl;C04AX
R05DA03;Hydrocodone;R05DA
J01ED20;Long-acting sulfonamide combinations;J01ED
C01CA09;Metaraminol;C01CA
V04CK02;Pancreozymin (cholecystokinin);V04CK
L03AX11;Tasonermin;L03AX
C09DB04;Telmisartan and amlodipine;C09DB
H01CA01;Gonadorelin;H01CA
C10AB05;Fenofibrate;C10AB
M05BB02;Risedronic acid and calcium, sequential;M05BB
N06BA13;Armodafinil;N06BA
L01EB07;Dacomitinib;L01EB
J07AE02;Cholera, live attenuated;J07AE
J06BB08;Staphylococcus immunoglobulin;J06BB
N01AH05;Anileridine;N01AH
R03DA07;Theobromine;R03DA
N02AJ19;Oxycodone and ibuprofen;N02AJ
V04CA01;Tolbutamide;V04CA
L01AX01;Mitobronitol;L01AX
R03DB05;Aminophylline and adrenergics;R03DB
D08AH02;Chlorquinaldol;D08AH
P01CD01;Melarsoprol;P01CD
N02AX05;Meptazinol;N02AX
G03FA13;Norgestimate and estrogen;G03FA
N06AX17;Milnacipran;N06AX
H02AB14;Cloprednol;H02AB
B03BA53;Hydroxocobalamin, combinations;B03BA
G01AF20;Combinations of imidazole derivatives;G01AF
J01GB13;Bekanamycin;J01GB
M09AX02;Chondrocytes, autologous;M09AX
N07XX08;Tafamidis;N07XX
N02AC05;Bezitramide;N02AC
N05CM09;Valerianae radix;N05CM
M02AA14;Fentiazac;M02AA
H03BC01;Potassium perchlorate;H03BC
V09DA02;Technetium (99mtc) etifenin;V09DA
G02CB01;Bromocriptine;G02CB
H02CA02;Osilodrostat;H02CA
L01XY01;Cytarabine and daunorubicin;L01XY
C01BD02;Bretylium tosilate;C01BD
R03AK11;Formoterol and fluticasone;R03AK
B05CX02;Sorbitol;B05CX
C02AA03;Combinations of rauwolfia alkaloids;C02AA
R02AA12;Hexylresorcinol;R02AA
A10AE30;Insulins and analogs for injection combinations, long-acting;A10AE
D09AB02;Zinc bandage with supplements;D09AB
N02BA16;Imidazole salicylate;N02BA
N05BA18;Ethyl loflazepate;N05BA
S01FA54;Cyclopentolate, combinations;S01FA
A10AF01;Insulin (human);A10AF
S01AB05;Sulfafenazol;S01AB
C09BB12;Delapril and manidipine;C09BB
L04AA46;Itacitinib;L04AA
L04AC12;Brodalumab;L04AC
N05AX16;Brexpiprazole;N05AX
L01EB01;Gefitinib;L01EB
R05DB16;Dibunate;R05DB
D01AE13;Selenium sulfide;D01AE
J01CR50;Combinations of penicillins;J01CR
N05AE05;Lurasidone;N05AE
J06BB19;Anthrax immunoglobulin;J06BB
B05XA11;Magnesium chloride;B05XA
D07BC04;Diflucortolone and antiseptics;D07BC
C01BA05;Ajmaline;C01BA
N06BX04;Deanol;N06BX
L01XX59;Enasidenib;L01XX
D01AC14;Sertaconazole;D01AC
N06AA15;Butriptyline;N06AA
A09AB04;Citric acid;A09AB
R01AX08;Framycetin;R01AX
N05BX04;Fabomotizole;N05BX
R05CB03;Carbocisteine;R05CB
C01DX19;Nesiritide;C01DX
H01BA03;Lypressin;H01BA
L01XK05;Veliparib;L01XK
L02BX04;Relugolix;L02BX
M01AE15;Flunoxaprofen;M01AE
J07AH09;Meningococcus b, multicomponent vaccine;J07AH
M09AX13;Casimersen;M09AX
A16AX11;Sodium benzoate;A16AX
C07BA12;Nadolol and thiazides;C07BA
D06BX03;Tirbanibulin;D06BX
S01XA08;Acetylcysteine;S01XA
M01BA01;Phenylbutazone and corticosteroids;M01BA
G03FB07;Medrogestone and estrogen;G03FB
L01FX07;Blinatumomab;L01FX
D06AA04;Tetracycline;D06AA
A10AE56;Insulin degludec and liraglutide;A10AE
M02AX05;Idrocilamide;M02AX
D03AX15;Trafermin;D03AX
N06AX28;Levomilnacipran;N06AX
M04AX01;Urate oxidase;M04AX
C05BA02;Sodium apolate;C05BA
B05CA10;Antiinfective irrigating solution combinations;B05CA
A10BB10;Metahexamide;A10BB
S01BC08;Salicylic acid;S01BC
C02CC07;Guanoxabenz;C02CC
P01CB02;Sodium stibogluconate;P01CB
L01EE03;Binimetinib;L01EE
R02AX03;Benzydamine;R02AX
M04AB03;Benzbromarone;M04AB
N01AA02;Vinyl ether;N01AA
A02BA53;Famotidine, combinations;A02BA
A10BG04;Lobeglitazone;A10BG
V09IA08;Technetium (99mtc) etarfolatide;V09IA
N03AA04;Barbexaclone;N03AA
G02CA02;Buphenine;G02CA
R01AD13;Ciclesonide;R01AD
S01HA30;Local opthalmologic anesthetic combinations;S01HA
R06AX15;Mebhydrolin;R06AX
A08AA05;Mazindol;A08AA
D08AE05;Chloroxylenol;D08AE
D04AA03;Thenalidine;D04AA
S01CA07;Fluorometholone and antiinfectives;S01CA
A12CD01;Sodium fluoride;A12CD
A12CC03;Magnesium gluconate;A12CC
R05DB27;Levodropropizine;R05DB
D01AE24;Tavaborole;D01AE
A03CA30;Emepronium and psycholeptics;A03CA
C03CC02;Tienilic acid;C03CC
S02AA16;Ofloxacin;S02AA
A10BD23;Metformin and ertugliflozin;A10BD
J01DD64;Cefpodoxime and beta-lactamase inhibitor;J01DD
D08AK04;Merbromin;D08AK
J01RA01;Penicillins, combinations with other antibacterials;J01RA
R01AB05;Ephedrine;R01AB
D08AH01;Dequalinium;D08AH
V04CG01;Cation exchange resins;V04CG
J07AG51;Haemophilus influenzae b, combinations with toxoids;J07AG
J05AB15;Brivudine;J05AB
C03EA06;Chlortalidone and potassium-sparing agents;C03EA
N05AH06;Clotiapine;N05AH
R03BB03;Stramoni preparations;R03BB
J05AX18;Letermovir;J05AX
P02BX02;Niridazole;P02BX
N02AJ03;Dihydrocodeine and other non-opioid analgesics;N02AJ
C09DX06;Candesartan, amlodipine and hydrochlorothiazide;C09DX
G04CX04;Fexapotide;G04CX
L01EX09;Nintedanib;L01EX
M01AA03;Oxyphenbutazone;M01AA
L01FF06;Cemiplimab;L01FF
V10AX05;Rhenium (186re) sulfide colloid;V10AX
C03CA03;Piretanide;C03CA
C03AB06;Trichlormethiazide and potassium;C03AB
N07AX01;Pilocarpine;N07AX
C09XA54;Aliskiren, amlodipine and hydrochlorothiazide;C09XA
C09BX05;Ramipril and bisoprolol;C09BX
C07AA14;Mepindolol;C07AA
P01BX02;Arterolane and piperaquine;P01BX
N01BA05;Benzocaine;N01BA
C09DB08;Valsartan and lercanidipine;C09DB
C02LC01;Clonidine and diuretics;C02LC
D07CC03;Fludroxycortide and antibiotics;D07CC
B05CX01;Glucose;B05CX
M01AB12;Difenpiramide;M01AB
C01CX06;Angiotensinamide;C01CX
L03AX01;Lentinan;L03AX
C01EB09;Ubidecarenone;C01EB
J06AA06;Rabies serum;J06AA
M03AA04;Dimethyltubocurarine;M03AA
D01AE08;Ticlatone;D01AE
A02BX77;Gefarnate, combinations with psycholeptics;A02BX
L01XJ01;Vismodegib;L01XJ
A08AA62;Bupropion and naltrexone;A08AA
L01XX37;Sitimagene ceradenovec;L01XX
J05AR08;Emtricitabine, tenofovir disoproxil and rilpivirine;J05AR
D08AX06;Potassium permanganate;D08AX
M03BX03;Pridinol;M03BX
L02BA02;Toremifene;L02BA
G01AD02;Acetic acid;G01AD
R05CA13;Cineole;R05CA
R03DC04;Ibudilast;R03DC
R02AA16;Benzalkonium;R02AA
M01AG01;Mefenamic acid;M01AG
J01FA11;Miocamycin;J01FA
S01BA09;Clobetasone;S01BA
C04AX10;Moxisylyte;C04AX
M09AX03;Ataluren;M09AX
S01XA25;Lifitegrast;S01XA
J07BM03;Papillomavirus (human types 6, 11, 16, 18, 31, 33, 45, 52, 58);J07BM
H02AB15;Meprednisone;H02AB
J01AA05;Metacycline;J01AA
N02BA08;Morpholine salicylate;N02BA
R03BB05;Aclidinium bromide;R03BB
R03DA08;Bamifylline;R03DA
J01GB14;Plazomicin;J01GB
N07XX03;Xaliproden;N07XX
D07XC04;Diflucortolone;D07XC
J07BB04;Influenza, virus like particles;J07BB
J05AR19;Emtricitabine, tenofovir alafenamide and rilpivirine;J05AR
D06AX07;Gentamicin;D06AX
V09DB01;Technetium (99mtc) nanocolloid;V09DB
S01ED54;Metipranolol, combinations;S01ED
A03AB19;Timepidium bromide;A03AB
G03FA14;Dydrogesterone and estrogen;G03FA
A01AA51;Sodium fluoride, combinations;A01AA
R02AA13;Acriflavinium chloride;R02AA
D08AC03;Propamidine;D08AC
H02CA03;Ketoconazole;H02CA
H03BX01;Diiodotyrosine;H03BX
L01XY02;Pertuzumab and trastuzumab;L01XY
C01BD03;Bunaftine;C01BD
C03BX03;Cicletanine;C03BX
G03CB02;Diethylstilbestrol;G03CB
L04AA41;Imlifidase;L04AA
L01FE02;Panitumumab;L01FE
C02AB02;Methyldopa (racemic);C02AB
N05BA13;Halazepam;N05BA
R03DX09;Mepolizumab;R03DX
C04AX27;Cinepazide;C04AX
N05BA19;Etizolam;N05BA
D08AX02;Eosin;D08AX
R03AK12;Salmeterol and budesonide;R03AK
S01GX03;Spaglumic acid;S01GX
C05BB01;Monoethanolamine oleate;C05BB
C02LX01;Pinacidil and diuretics;C02LX
N03AC01;Paramethadione;N03AC
V10AX02;Samarium (153sm) hydroxyapatite colloid;V10AX
C08CA12;Barnidipine;C08CA
N06AG03;Toloxatone;N06AG
S01EB09;Acetylcholine;S01EB
N01AX05;Alfaxalone;N01AX
L01EM01;Idelalisib;L01EM
J05AX29;Fostemsavir;J05AX
G02CX05;Bremelanotide;G02CX
C01AB01;Proscillaridin;C01AB
C01AA03;Digitalis leaves;C01AA
N02AJ14;Tramadol and dexketoprofen;N02AJ
J07AP02;Typhoid, inactivated, whole cell;J07AP
L01EB02;Erlotinib;L01EB
J04AK05;Bedaquiline;J04AK
M03BX05;Thiocolchicoside;M03BX
V09HA01;Technetium (99mtc) human immunoglobulin;V09HA
N03AB03;Amino(diphenylhydantoin) valeric acid;N03AB
J05AP06;Asunaprevir;J05AP
C03EA12;Metolazone and potassium-sparing agents;C03EA
S01AX09;Chlorhexidine;S01AX
R05DB02;Benproperine;R05DB
C10AX15;Bempedoic acid;C10AX
D08AL30;Silver;D08AL
H01AA01;Corticotropin;H01AA
N06BA14;Solriamfetol;N06BA
R01AA12;Fenoxazoline;R01AA
D07AC02;Fluclorolone;D07AC
D07CB05;Flumetasone and antibiotics;D07CB
C10AB06;Simfibrate;C10AB
N02BA02;Aloxiprin;N02BA
R03DB06;Etamiphylline and adrenergics;R03DB
D08AH03;Oxyquinoline;D08AH
V04CA02;Glucose;V04CA
N05CM04;Carbromal;N05CM
L03AX12;Melanoma vaccine;L03AX
J05AB17;Brincidofovir;J05AB
D03BA01;Trypsin;D03BA
V04CK03;Bentiromide;V04CK
J04AA01;4-aminosalicylic acid;J04AA
L01XX18;Tiazofurine;L01XX
C02BA01;Trimetaphan;C02BA
S01XA09;Iodoheparinate;S01XA
M01AE16;Alminoprofen;M01AE
M04AX02;Pegloticase;M04AX
A01AD06;Adrenalone;A01AD
M04AC02;Cinchophen;M04AC
C02LA52;Rescinnamine and diuretics, combinations with other drugs;C02LA
C01DB01;Flosequinan;C01DB
A10BB11;Glisoxepide;A10BB
D09AA10;Clioquinol;D09AA
A11DA02;Sulbutiamine;A11DA
B05XA08;Sodium acetate;B05XA
M02AX06;Tolperisone;M02AX
M02AA26;Nimesulide;M02AA
C05AX01;Aluminium preparations;C05AX
L04AA52;Ofatumumab;L04AA
C04AD01;Pentifylline;C04AD
A08AA06;Etilamfetamine;A08AA
N04BX04;Opicapone;N04BX
D01AC06;Tiabendazole;D01AC
J01DH55;Panipenem and betamipron;J01DH
A10BA01;Phenformin;A10BA
V09IB04;Indium (111in) capromab pendetide;V09IB
N05CA16;Hexobarbital;N05CA
R06AX16;Deptropine;R06AX
L03AB61;Peginterferon alfa-2a, combinations;L03AB
C05CX01;Tribenoside;C05CX
A07DA52;Morphine, combinations;A07DA
A12CD02;Sodium monofluorophosphate;A12CD
G02CA03;Fenoterol;G02CA
N06AF04;Tranylcypromine;N06AF
S01AA07;Framycetin;S01AA
C03CD01;Muzolimine;C03CD
J01RA02;Sulfonamides, combinations with other antibacterials (excl. trimethoprim);J01RA
A10BD24;Sitagliptin and ertugliflozin;A10BD
L01DC02;Plicamycin;L01DC
C01CA15;Gepefrine;C01CA
R01AC04;Antazoline;R01AC
S01CA08;Methylprednisolone and antiinfectives;S01CA
N05AF04;Tiotixene;N05AF
A09AA01;Diastase;A09AA
D07XA02;Prednisolone;D07XA
V09GB01;Fibrinogen (125i);V09GB
M09AB52;Trypsin, combinations;M09AB
C10BX08;Atorvastatin and acetylsalicylic acid;C10BX
N06AX23;Desvenlafaxine;N06AX
L01EK02;Cediranib;L01EK
N06BX05;Fipexide;N06BX
R03CB02;Methoxyphenamine;R03CB
V10XA02;Iobenguane (131i);V10XA
C01DA70;Organic nitrates in combination with psycholeptics;C01DA
G03FB02;Lynestrenol and estrogen;G03FB
S01XA03;Sodium chloride, hypertonic;S01XA
D11AH05;Dupilumab;D11AH
M01AE10;Indoprofen;M01AE
A07AA05;Polymyxin b;A07AA
L01FX08;Elotuzumab;L01FX
G03FB08;Dydrogesterone and estrogen;G03FB
A02BA08;Lafutidine;A02BA
M01BA02;Dipyrocetyl and corticosteroids;M01BA
G04BD12;Mirabegron;G04BD
D04AB07;Pramocaine;D04AB
R06AB54;Chlorphenamine, combinations;R06AB
V09GX04;Rubidium (82rb) chloride;V09GX
A11HA06;Pyridoxal phosphate;A11HA
R01AX09;Hyaluronic acid;R01AX
V03AB36;Phentolamine;V03AB
S02AA02;Nitrofural;S02AA
R02AB01;Neomycin;R02AB
A12AA20;Calcium (different salts in combination);A12AA
R03DX08;Reslizumab;R03DX
R01AA02;Cyclopentamine;R01AA
J05AX19;Tilorone;J05AX
R03AK01;Epinephrine and other drugs for obstructive airway diseases;R03AK
H02AA01;Aldosterone;H02AA
J07CA08;Haemophilus influenzae b and hepatitis b;J07CA
D10AF06;Sulfacetamide;D10AF
N07AX02;Choline alfoscerate;N07AX
N02BA06;Salsalate;N02BA
D01AE03;Tribromometacresol;D01AE
C01EB04;Crataegus glycosides;C01EB
D05BA01;Trioxysalen;D05BA
M01AB13;Oxametacin;M01AB
H01CB01;Somatostatin;H01CB
L01XJ02;Sonidegib;L01XJ
C08CA11;Manidipine;C08CA
G01AF11;Ketoconazole;G01AF
D07CC04;Beclometasone and antibiotics;D07CC
C02KA01;Veratrum;C02KA
G03FA04;Progesterone and estrogen;G03FA
N05CD14;Remimazolam;N05CD
D08AC01;Dibrompropamidine;D08AC
J05AR09;Emtricitabine, tenofovir disoproxil, elvitegravir and cobicistat;J05AR
C04AB02;Tolazoline;C04AB
V04CB01;Vitamin a concentrates;V04CB
D08AX07;Sodium hypochlorite;D08AX
C05CA05;Hidrosmin;C05CA
